; CSV, generated by libsigrok4DSL 0.2.0 on Thu Apr 09 14:56:01 2020
; Channels (3/16)
; Sample rate: 50 MHz
; Sample count: 250.384 M Samples
Time(s), E, D, 2
0.1007519,0,0,0
0.10075196,0,1,0
0.10075212,0,0,0
0.10075226,0,1,0
0.10075238,0,0,0
0.10075246,0,1,0
0.1007526,0,0,0
0.10075276,0,1,0
0.10075294,0,0,0
0.10075304,0,1,0
0.10075312,0,0,0
0.10075326,0,1,0
0.10075344,0,0,0
0.1007536,0,1,0
0.10075376,0,0,0
0.10075394,0,1,0
0.1007541,0,0,0
0.10075426,0,1,0
0.10075438,0,0,0
0.10075444,0,1,0
0.1007546,0,0,0
0.10075476,0,1,0
0.10075494,0,0,0
0.10075504,0,1,0
0.10075512,0,0,0
0.1007552,0,1,0
0.10075528,0,0,0
0.10075542,0,1,0
0.10075554,0,0,0
0.10075562,0,1,0
0.10075576,0,0,0
0.10075586,0,1,0
0.10075596,0,0,0
0.1007561,0,1,0
0.10075626,0,0,0
0.10075636,0,1,0
0.10075646,0,0,0
0.10075658,0,1,0
0.1007567,0,0,0
0.10075678,0,1,0
0.10075688,0,0,0
0.10075696,0,1,0
0.1007571,0,0,0
0.10075726,0,1,0
0.10075744,0,0,0
0.10075758,0,1,0
0.10075772,0,0,0
0.10075778,0,1,0
0.10075788,0,0,0
0.10075796,0,1,0
0.1007581,0,0,0
0.1007582,0,1,0
0.1007583,0,0,0
0.10075844,0,1,0
0.10075862,0,0,0
0.10075876,0,1,0
0.10075894,0,0,0
0.10075904,0,1,0
0.10075914,0,0,0
0.10075922,0,1,0
0.10075932,0,0,0
0.1007594,0,1,0
0.10075948,0,0,0
0.10075962,0,1,0
0.1007598,0,0,0
0.10075996,0,1,0
0.10076014,0,0,0
0.10076028,0,1,0
0.1007606,0,0,0
0.10076066,0,1,0
0.10076098,0,0,0
0.10076154,1,0,0
0.11465526,1,1,0
0.11465558,1,0,0
0.11465574,1,1,0
0.11465592,1,0,0
0.11465602,1,1,0
0.1146561,1,0,0
0.11465616,1,1,0
0.11465626,1,0,0
0.11465632,1,1,0
0.11465642,1,0,0
0.11465656,1,1,0
0.11465674,1,0,0
0.11465682,1,1,0
0.11465692,1,0,0
0.11465706,1,1,0
0.11465718,1,0,0
0.11465724,1,1,0
0.11465738,1,0,0
0.11465754,1,1,0
0.11465766,1,0,0
0.11465774,1,1,0
0.11465782,0,0,0
0.1146579,0,1,0
0.11465806,0,0,0
0.11465814,0,1,0
0.11465824,0,0,0
0.1146583,0,1,0
0.1146584,0,0,0
0.11465848,0,1,0
0.11465856,0,0,0
0.11465864,0,1,0
0.11465874,0,0,0
0.11465886,0,1,0
0.11465904,0,0,0
0.1146592,0,1,0
0.11465932,0,0,0
0.11465938,0,1,0
0.11465954,0,0,0
0.11465964,0,1,0
0.11465972,0,0,0
0.1146598,0,1,0
0.11465988,0,0,0
0.11466002,0,1,0
0.11466014,0,0,0
0.11466022,0,1,0
0.1146603,0,0,0
0.11466038,0,1,0
0.11466052,0,0,0
0.11466064,0,1,0
0.11466072,0,0,0
0.1146608,0,1,0
0.11466088,0,0,0
0.11466102,0,1,0
0.1146612,0,0,0
0.1146613,0,1,0
0.11466138,0,0,0
0.11466152,0,1,0
0.11466168,0,0,0
0.1146618,0,1,0
0.11466188,0,0,0
0.11466202,0,1,0
0.1146622,0,0,0
0.11466236,0,1,0
0.11466252,0,0,0
0.1146627,0,1,0
0.11466286,0,0,0
0.11466296,0,1,0
0.11466306,0,0,0
0.11466318,0,1,0
0.1146633,0,0,0
0.11466338,0,1,0
0.11466346,0,0,0
0.11466354,0,1,0
0.11466364,0,0,0
0.11466372,0,1,0
0.11466386,0,0,0
0.11466402,0,1,0
0.1146642,0,0,0
0.1146643,0,1,0
0.11466438,0,0,0
0.1146645,0,1,0
0.11466464,0,0,0
0.11466472,0,1,0
0.1146648,0,0,0
0.11466488,0,1,0
0.11466498,0,0,0
0.11466506,0,1,0
0.11466514,0,0,0
0.11466522,0,1,0
0.11466538,0,0,0
0.11466552,0,1,0
0.11466566,0,0,0
0.11466572,0,1,0
0.11466582,0,0,0
0.1146659,0,1,0
0.11466604,0,0,0
0.11466614,0,1,0
0.11466624,0,0,0
0.11466632,0,1,0
0.1146664,0,0,0
0.11466648,0,1,0
0.11466658,0,0,0
0.11466666,0,1,0
0.11466674,0,0,0
0.11466682,0,1,0
0.11466692,0,0,0
0.11466704,0,1,0
0.11466722,0,0,0
0.11466732,0,1,0
0.11466742,0,0,0
0.11466748,0,1,0
0.11466758,0,0,0
0.11466772,0,1,0
0.11466784,0,0,0
0.11466792,0,1,0
0.114668,0,0,0
0.11466808,0,1,0
0.11466818,0,0,0
0.11466826,0,1,0
0.11466834,0,0,0
0.1146688,0,1,0
0.11466916,1,1,0
0.11466952,1,0,0
0.12068618,1,1,0
0.12068636,1,0,0
0.12068648,1,1,0
0.12068682,1,0,0
0.120687,1,1,0
0.12068712,1,0,0
0.12068716,1,1,0
0.12068732,1,0,0
0.12068742,1,1,0
0.12068752,1,0,0
0.12068764,1,1,0
0.12068776,1,0,0
0.12068784,1,1,0
0.12068792,1,0,0
0.12068798,1,1,0
0.12068808,1,0,0
0.12068816,1,1,0
0.1206883,1,0,0
0.1206884,1,1,0
0.1206885,1,0,0
0.1206886,0,0,0
0.12068864,0,1,0
0.12068876,0,0,0
0.12068882,0,1,0
0.12068892,0,0,0
0.12068898,0,1,0
0.12068912,0,0,0
0.1206893,0,1,0
0.1206894,0,0,0
0.12068948,0,1,0
0.12068962,0,0,0
0.12068978,0,1,0
0.12068996,0,0,0
0.12069006,0,1,0
0.12069014,0,0,0
0.12069028,0,1,0
0.12069046,0,0,0
0.12069062,0,1,0
0.1206908,0,0,0
0.12069096,0,1,0
0.12069112,0,0,0
0.12069128,0,1,0
0.1206914,0,0,0
0.12069148,0,1,0
0.12069162,0,0,0
0.12069178,0,1,0
0.12069196,0,0,0
0.12069206,0,1,0
0.12069214,0,0,0
0.12069222,0,1,0
0.1206923,0,0,0
0.12069244,0,1,0
0.12069256,0,0,0
0.12069264,0,1,0
0.12069278,0,0,0
0.1206929,0,1,0
0.12069298,0,0,0
0.12069312,0,1,0
0.12069328,0,0,0
0.1206934,0,1,0
0.12069348,0,0,0
0.12069362,0,1,0
0.12069372,0,0,0
0.1206938,0,1,0
0.1206939,0,0,0
0.12069398,0,1,0
0.12069412,0,0,0
0.12069428,0,1,0
0.12069446,0,0,0
0.12069462,0,1,0
0.12069474,0,0,0
0.1206948,0,1,0
0.1206949,0,0,0
0.12069498,0,1,0
0.12069512,0,0,0
0.12069522,0,1,0
0.12069532,0,0,0
0.12069544,0,1,0
0.12069564,0,0,0
0.12069578,0,1,0
0.12069596,0,0,0
0.12069606,0,1,0
0.12069616,0,0,0
0.12069624,0,1,0
0.12069634,0,0,0
0.1206964,0,1,0
0.1206965,0,0,0
0.12069664,0,1,0
0.12069682,0,0,0
0.12069698,0,1,0
0.12069716,0,0,0
0.12069732,0,1,0
0.1206976,0,0,0
0.12069768,0,1,0
0.12069778,0,0,0
0.12069784,0,1,0
0.120698,0,0,0
0.12069854,0,1,0
0.12069882,1,1,0
0.12069918,1,0,0
0.13459278,1,1,0
0.13459288,1,0,0
0.134593,1,1,0
0.13459334,1,0,0
0.13459344,1,1,0
0.13459352,1,0,0
0.13459366,1,1,0
0.13459378,1,0,0
0.13459386,1,1,0
0.13459394,1,0,0
0.134594,1,1,0
0.1345941,1,0,0
0.13459418,1,1,0
0.13459432,1,0,0
0.13459442,1,1,0
0.13459452,1,0,0
0.13459466,1,1,0
0.13459478,1,0,0
0.13459484,1,1,0
0.1345949,0,1,0
0.13459492,0,0,0
0.134595,0,1,0
0.13459516,0,0,0
0.13459524,0,1,0
0.13459534,0,0,0
0.13459548,0,1,0
0.13459558,0,0,0
0.13459566,0,1,0
0.13459576,0,0,0
0.13459582,0,1,0
0.13459592,0,0,0
0.134596,0,1,0
0.13459614,0,0,0
0.13459624,0,1,0
0.13459634,0,0,0
0.1345964,0,1,0
0.1345965,0,0,0
0.13459662,0,1,0
0.13459674,0,0,0
0.13459682,0,1,0
0.1345969,0,0,0
0.13459698,0,1,0
0.13459708,0,0,0
0.13459716,0,1,0
0.13459724,0,0,0
0.13459732,0,1,0
0.1345974,0,0,0
0.13459748,0,1,0
0.13459764,0,0,0
0.13459774,0,1,0
0.13459782,0,0,0
0.13459796,0,1,0
0.13459814,0,0,0
0.1345983,0,1,0
0.13459846,0,0,0
0.13459864,0,1,0
0.1345988,0,0,0
0.13459896,0,1,0
0.13459908,0,0,0
0.13459914,0,1,0
0.1345993,0,0,0
0.1345994,0,1,0
0.13459948,0,0,0
0.13459956,0,1,0
0.13459966,0,0,0
0.1345998,0,1,0
0.1345999,0,0,0
0.13459998,0,1,0
0.13460012,0,0,0
0.13460024,0,1,0
0.13460032,0,0,0
0.1346004,0,1,0
0.1346005,0,0,0
0.13460056,0,1,0
0.13460066,0,0,0
0.13460078,0,1,0
0.1346009,0,0,0
0.13460098,0,1,0
0.13460112,0,0,0
0.1346013,0,1,0
0.13460146,0,0,0
0.13460158,0,1,0
0.13460166,0,0,0
0.13460174,0,1,0
0.13460182,0,0,0
0.1346019,0,1,0
0.134602,0,0,0
0.13460208,0,1,0
0.13460216,0,0,0
0.13460224,0,1,0
0.13460234,0,0,0
0.1346024,0,1,0
0.1346025,0,0,0
0.13460258,0,1,0
0.13460266,0,0,0
0.1346028,0,1,0
0.13460298,0,0,0
0.13460312,0,1,0
0.13460332,0,0,0
0.1346034,0,1,0
0.1346035,0,0,0
0.13460364,0,1,0
0.13460382,0,0,0
0.13460398,0,1,0
0.13460416,0,0,0
0.13460426,0,1,0
0.13460436,0,0,0
0.13460442,0,1,0
0.13460452,0,0,0
0.13460458,0,1,0
0.13460468,0,0,0
0.13460476,0,1,0
0.13460486,0,0,0
0.134605,0,1,0
0.13460518,0,0,0
0.13460526,0,1,0
0.13460536,0,0,0
0.1346055,0,1,0
0.13460568,0,0,0
0.13460584,0,1,0
0.13460612,0,0,0
0.13460626,0,1,0
0.13460634,0,0,0
0.13460676,1,0,0
0.14062312,1,1,0
0.14062388,1,0,0
0.14062394,1,1,0
0.1406241,1,0,0
0.14062426,1,1,0
0.14062442,1,0,0
0.14062458,1,1,0
0.1406247,1,0,0
0.14062476,1,1,0
0.14062492,1,0,0
0.14062502,1,1,0
0.1406251,1,0,0
0.14062524,1,1,0
0.14062536,1,0,0
0.14062542,1,1,0
0.1406255,0,1,0
0.14062558,0,0,0
0.14062574,0,1,0
0.14062584,0,0,0
0.14062592,0,1,0
0.14062608,0,0,0
0.14062622,0,1,0
0.14062634,0,0,0
0.14062642,0,1,0
0.1406265,0,0,0
0.14062658,0,1,0
0.14062668,0,0,0
0.14062674,0,1,0
0.1406269,0,0,0
0.14062706,0,1,0
0.14062722,0,0,0
0.14062738,0,1,0
0.14062756,0,0,0
0.14062766,0,1,0
0.14062774,0,0,0
0.14062788,0,1,0
0.140628,0,0,0
0.14062808,0,1,0
0.14062822,0,0,0
0.1406284,0,1,0
0.14062856,0,0,0
0.14062872,0,1,0
0.14062888,0,0,0
0.14062906,0,1,0
0.14062916,0,0,0
0.14062924,0,1,0
0.14062938,0,0,0
0.14062956,0,1,0
0.14062972,0,0,0
0.14062982,0,1,0
0.14062992,0,0,0
0.14063,0,1,0
0.14063008,0,0,0
0.14063016,0,1,0
0.14063024,0,0,0
0.14063032,0,1,0
0.14063042,0,0,0
0.1406305,0,1,0
0.14063058,0,0,0
0.14063066,0,1,0
0.14063074,0,0,0
0.14063088,0,1,0
0.140631,0,0,0
0.14063108,0,1,0
0.14063116,0,0,0
0.14063124,0,1,0
0.14063134,0,0,0
0.14063142,0,1,0
0.1406315,0,0,0
0.14063158,0,1,0
0.14063166,0,0,0
0.14063174,0,1,0
0.14063184,0,0,0
0.14063192,0,1,0
0.14063206,0,0,0
0.14063222,0,1,0
0.14063234,0,0,0
0.14063242,0,1,0
0.1406325,0,0,0
0.14063258,0,1,0
0.14063274,0,0,0
0.14063282,0,1,0
0.14063292,0,0,0
0.140633,0,1,0
0.1406331,0,0,0
0.14063318,0,1,0
0.14063326,0,0,0
0.14063334,0,1,0
0.14063344,0,0,0
0.14063358,0,1,0
0.1406337,0,0,0
0.14063376,0,1,0
0.14063392,0,0,0
0.14063402,0,1,0
0.1406341,0,0,0
0.14063418,0,1,0
0.14063428,0,0,0
0.14063434,0,1,0
0.14063446,0,0,0
0.14063454,0,1,0
0.14063462,0,0,0
0.14063476,0,1,0
0.14063488,0,0,0
0.14063558,0,1,0
0.1406358,1,1,0
0.14063582,1,0,0
0.15452952,1,1,0
0.15452982,1,0,0
0.15452998,1,1,0
0.15453016,1,0,0
0.15453026,1,1,0
0.15453034,1,0,0
0.1545304,1,1,0
0.1545305,1,0,0
0.15453058,1,1,0
0.15453068,1,0,0
0.15453082,1,1,0
0.15453098,1,0,0
0.15453108,1,1,0
0.15453116,1,0,0
0.1545313,1,1,0
0.15453142,1,0,0
0.15453148,1,1,0
0.15453164,1,0,0
0.1545318,1,1,0
0.15453186,0,1,0
0.15453192,0,0,0
0.15453198,0,1,0
0.15453208,0,0,0
0.15453214,0,1,0
0.1545323,0,0,0
0.15453238,0,1,0
0.15453248,0,0,0
0.15453256,0,1,0
0.15453264,0,0,0
0.15453272,0,1,0
0.15453282,0,0,0
0.15453288,0,1,0
0.15453298,0,0,0
0.15453312,0,1,0
0.1545333,0,0,0
0.15453344,0,1,0
0.15453356,0,0,0
0.15453364,0,1,0
0.15453378,0,0,0
0.15453388,0,1,0
0.15453398,0,0,0
0.15453404,0,1,0
0.15453414,0,0,0
0.15453426,0,1,0
0.15453438,0,0,0
0.15453446,0,1,0
0.15453456,0,0,0
0.15453464,0,1,0
0.15453478,0,0,0
0.15453488,0,1,0
0.15453496,0,0,0
0.15453504,0,1,0
0.15453514,0,0,0
0.15453526,0,1,0
0.15453544,0,0,0
0.15453556,0,1,0
0.15453564,0,0,0
0.15453578,0,1,0
0.15453594,0,0,0
0.15453606,0,1,0
0.15453614,0,0,0
0.15453628,0,1,0
0.15453644,0,0,0
0.15453662,0,1,0
0.15453678,0,0,0
0.15453694,0,1,0
0.1545371,0,0,0
0.15453722,0,1,0
0.1545373,0,0,0
0.15453744,0,1,0
0.15453756,0,0,0
0.15453764,0,1,0
0.15453772,0,0,0
0.1545378,0,1,0
0.15453788,0,0,0
0.15453796,0,1,0
0.15453812,0,0,0
0.15453828,0,1,0
0.15453844,0,0,0
0.15453856,0,1,0
0.15453864,0,0,0
0.15453876,0,1,0
0.15453888,0,0,0
0.15453896,0,1,0
0.15453906,0,0,0
0.15453914,0,1,0
0.15453922,0,0,0
0.1545393,0,1,0
0.1545394,0,0,0
0.15453946,0,1,0
0.15453962,0,0,0
0.15453976,0,1,0
0.1545399,0,0,0
0.15453998,0,1,0
0.15454006,0,0,0
0.15454014,0,1,0
0.1545403,0,0,0
0.15454038,0,1,0
0.15454048,0,0,0
0.15454056,0,1,0
0.15454066,0,0,0
0.15454072,0,1,0
0.15454082,0,0,0
0.1545409,0,1,0
0.154541,0,0,0
0.15454106,0,1,0
0.15454116,0,0,0
0.1545413,0,1,0
0.15454146,0,0,0
0.15454156,0,1,0
0.15454166,0,0,0
0.15454172,0,1,0
0.15454184,0,0,0
0.15454198,0,1,0
0.1545421,0,0,0
0.15454216,0,1,0
0.15454224,0,0,0
0.15454232,0,1,0
0.15454242,0,0,0
0.1545425,0,1,0
0.15454258,0,0,0
0.15454268,0,1,0
0.15454276,0,0,0
0.15454284,0,1,0
0.15454292,0,0,0
0.154543,0,1,0
0.15454316,0,0,0
0.15454352,0,1,0
0.1545439,1,1,0
0.15454462,1,0,0
0.16056042,1,1,0
0.1605606,1,0,0
0.16056074,1,1,0
0.16056086,1,0,0
0.16056092,1,1,0
0.16056108,1,0,0
0.16056126,1,1,0
0.16056134,1,0,0
0.16056142,1,1,0
0.16056158,1,0,0
0.16056166,1,1,0
0.16056176,1,0,0
0.1605619,1,1,0
0.16056202,1,0,0
0.16056208,1,1,0
0.16056218,1,0,0
0.16056224,1,1,0
0.16056234,1,0,0
0.1605624,1,1,0
0.16056256,0,0,0
0.16056264,0,1,0
0.16056274,0,0,0
0.16056288,0,1,0
0.160563,0,0,0
0.16056306,0,1,0
0.16056316,0,0,0
0.16056322,0,1,0
0.16056338,0,0,0
0.16056354,0,1,0
0.16056366,0,0,0
0.16056372,0,1,0
0.16056388,0,0,0
0.16056404,0,1,0
0.1605642,0,0,0
0.1605643,0,1,0
0.1605644,0,0,0
0.16056454,0,1,0
0.1605647,0,0,0
0.16056488,0,1,0
0.16056504,0,0,0
0.1605652,0,1,0
0.16056538,0,0,0
0.16056554,0,1,0
0.16056564,0,0,0
0.16056572,0,1,0
0.16056586,0,0,0
0.16056604,0,1,0
0.1605662,0,0,0
0.1605663,0,1,0
0.1605664,0,0,0
0.16056648,0,1,0
0.16056656,0,0,0
0.1605667,0,1,0
0.1605668,0,0,0
0.16056688,0,1,0
0.16056704,0,0,0
0.16056714,0,1,0
0.16056722,0,0,0
0.16056736,0,1,0
0.16056754,0,0,0
0.16056764,0,1,0
0.16056772,0,0,0
0.16056786,0,1,0
0.16056798,0,0,0
0.16056806,0,1,0
0.16056814,0,0,0
0.16056822,0,1,0
0.16056838,0,0,0
0.16056854,0,1,0
0.1605687,0,0,0
0.16056888,0,1,0
0.16056898,0,0,0
0.16056906,0,1,0
0.16056914,0,0,0
0.16056922,0,1,0
0.16056936,0,0,0
0.16056948,0,1,0
0.16056956,0,0,0
0.1605697,0,1,0
0.16056988,0,0,0
0.16057002,0,1,0
0.16057022,0,0,0
0.1605703,0,1,0
0.1605704,0,0,0
0.16057048,0,1,0
0.16057058,0,0,0
0.16057066,0,1,0
0.16057076,0,0,0
0.16057088,0,1,0
0.16057106,0,0,0
0.16057122,0,1,0
0.1605714,0,0,0
0.16057156,0,1,0
0.16057186,0,0,0
0.16057194,0,1,0
0.16057202,0,0,0
0.16057208,0,1,0
0.16057226,0,0,0
0.16057276,0,1,0
0.16057334,1,1,0
0.16057344,1,0,0
0.17446682,1,1,0
0.17446694,1,0,0
0.17446704,1,1,0
0.17446714,1,0,0
0.17446724,1,1,0
0.17446736,1,0,0
0.17446746,1,1,0
0.17446758,1,0,0
0.1744677,1,1,0
0.17446778,1,0,0
0.17446792,1,1,0
0.17446804,1,0,0
0.1744681,1,1,0
0.1744682,1,0,0
0.17446826,1,1,0
0.17446836,1,0,0
0.17446842,1,1,0
0.17446858,1,0,0
0.17446868,1,1,0
0.17446876,1,0,0
0.1744689,1,1,0
0.174469,0,1,0
0.17446902,0,0,0
0.17446908,0,1,0
0.17446918,0,0,0
0.17446926,0,1,0
0.1744694,0,0,0
0.1744695,0,1,0
0.1744696,0,0,0
0.17446972,0,1,0
0.17446984,0,0,0
0.17446992,0,1,0
0.17447,0,0,0
0.17447008,0,1,0
0.17447016,0,0,0
0.17447024,0,1,0
0.1744704,0,0,0
0.17447048,0,1,0
0.17447058,0,0,0
0.17447066,0,1,0
0.17447074,0,0,0
0.17447088,0,1,0
0.174471,0,0,0
0.17447108,0,1,0
0.17447116,0,0,0
0.17447124,0,1,0
0.17447132,0,0,0
0.1744714,0,1,0
0.1744715,0,0,0
0.17447156,0,1,0
0.17447166,0,0,0
0.17447174,0,1,0
0.17447188,0,0,0
0.17447198,0,1,0
0.17447208,0,0,0
0.1744722,0,1,0
0.17447238,0,0,0
0.17447256,0,1,0
0.17447272,0,0,0
0.17447288,0,1,0
0.17447304,0,0,0
0.17447322,0,1,0
0.17447332,0,0,0
0.1744734,0,1,0
0.17447354,0,0,0
0.17447366,0,1,0
0.17447374,0,0,0
0.17447382,0,1,0
0.1744739,0,0,0
0.17447404,0,1,0
0.17447416,0,0,0
0.17447424,0,1,0
0.17447438,0,0,0
0.17447448,0,1,0
0.17447458,0,0,0
0.17447466,0,1,0
0.17447474,0,0,0
0.17447482,0,1,0
0.1744749,0,0,0
0.17447504,0,1,0
0.17447516,0,0,0
0.17447524,0,1,0
0.17447538,0,0,0
0.17447556,0,1,0
0.17447572,0,0,0
0.17447582,0,1,0
0.17447592,0,0,0
0.17447598,0,1,0
0.17447608,0,0,0
0.17447616,0,1,0
0.17447624,0,0,0
0.17447632,0,1,0
0.17447642,0,0,0
0.17447648,0,1,0
0.17447658,0,0,0
0.17447666,0,1,0
0.17447674,0,0,0
0.17447682,0,1,0
0.17447692,0,0,0
0.17447704,0,1,0
0.17447724,0,0,0
0.17447738,0,1,0
0.17447758,0,0,0
0.17447766,0,1,0
0.17447776,0,0,0
0.1744779,0,1,0
0.17447808,0,0,0
0.17447824,0,1,0
0.17447842,0,0,0
0.1744785,0,1,0
0.1744786,0,0,0
0.17447868,0,1,0
0.17447878,0,0,0
0.17447884,0,1,0
0.17447894,0,0,0
0.17447902,0,1,0
0.1744791,0,0,0
0.17447924,0,1,0
0.17447942,0,0,0
0.17447952,0,1,0
0.17447962,0,0,0
0.17447974,0,1,0
0.17447992,0,0,0
0.17448008,0,1,0
0.1744806,0,0,0
0.17448076,0,1,0
0.17448096,1,1,0
0.17448134,1,0,0
0.18049722,1,1,0
0.18049732,1,0,0
0.18049736,1,1,0
0.18049754,1,0,0
0.18049804,1,1,0
0.18049814,1,0,0
0.18049818,1,1,0
0.18049836,1,0,0
0.1804985,1,1,0
0.18049868,1,0,0
0.18049884,1,1,0
0.18049896,1,0,0
0.18049902,1,1,0
0.18049918,1,0,0
0.18049926,1,1,0
0.18049936,1,0,0
0.1804995,1,1,0
0.18049958,0,1,0
0.1804996,0,0,0
0.18049968,0,1,0
0.18049982,0,0,0
0.18049998,0,1,0
0.1805001,0,0,0
0.18050018,0,1,0
0.18050032,0,0,0
0.18050048,0,1,0
0.1805006,0,0,0
0.18050066,0,1,0
0.18050076,0,0,0
0.18050084,0,1,0
0.18050092,0,0,0
0.180501,0,1,0
0.18050116,0,0,0
0.1805013,0,1,0
0.18050148,0,0,0
0.18050164,0,1,0
0.18050182,0,0,0
0.18050192,0,1,0
0.180502,0,0,0
0.18050214,0,1,0
0.18050224,0,0,0
0.18050232,0,1,0
0.18050248,0,0,0
0.18050264,0,1,0
0.1805028,0,0,0
0.18050298,0,1,0
0.18050314,0,0,0
0.18050332,0,1,0
0.18050342,0,0,0
0.1805035,0,1,0
0.18050364,0,0,0
0.18050382,0,1,0
0.18050398,0,0,0
0.18050408,0,1,0
0.18050416,0,0,0
0.18050424,0,1,0
0.18050432,0,0,0
0.18050442,0,1,0
0.1805045,0,0,0
0.18050458,0,1,0
0.18050466,0,0,0
0.18050474,0,1,0
0.18050484,0,0,0
0.18050492,0,1,0
0.180505,0,0,0
0.18050514,0,1,0
0.18050524,0,0,0
0.18050532,0,1,0
0.18050542,0,0,0
0.1805055,0,1,0
0.18050558,0,0,0
0.18050566,0,1,0
0.18050574,0,0,0
0.18050582,0,1,0
0.18050592,0,0,0
0.180506,0,1,0
0.18050608,0,0,0
0.18050616,0,1,0
0.1805063,0,0,0
0.18050648,0,1,0
0.18050658,0,0,0
0.18050666,0,1,0
0.18050676,0,0,0
0.18050684,0,1,0
0.18050698,0,0,0
0.18050708,0,1,0
0.18050718,0,0,0
0.18050724,0,1,0
0.18050734,0,0,0
0.18050742,0,1,0
0.18050752,0,0,0
0.18050758,0,1,0
0.18050768,0,0,0
0.18050782,0,1,0
0.18050794,0,0,0
0.18050802,0,1,0
0.18050816,0,0,0
0.18050826,0,1,0
0.18050836,0,0,0
0.18050842,0,1,0
0.18050854,0,0,0
0.1805086,0,1,0
0.1805087,0,0,0
0.18050878,0,1,0
0.18050886,0,0,0
0.180509,0,1,0
0.18050912,0,0,0
0.18050922,0,1,0
0.1805093,0,0,0
0.18050936,0,1,0
0.18050954,0,0,0
0.18050988,0,1,0
0.18051028,1,1,0
0.18051098,1,0,0
0.19440392,1,1,0
0.19440408,1,0,0
0.19440418,1,1,0
0.19440428,1,0,0
0.1944044,1,1,0
0.19440452,1,0,0
0.19440458,1,1,0
0.19440474,1,0,0
0.19440484,1,1,0
0.19440492,1,0,0
0.19440506,1,1,0
0.19440518,1,0,0
0.19440524,1,1,0
0.19440534,1,0,0
0.1944054,1,1,0
0.1944055,1,0,0
0.19440558,1,1,0
0.19440572,1,0,0
0.19440582,1,1,0
0.19440592,1,0,0
0.19440604,1,1,0
0.19440608,0,1,0
0.19440616,0,0,0
0.19440624,0,1,0
0.19440632,0,0,0
0.1944064,0,1,0
0.19440656,0,0,0
0.19440664,0,1,0
0.19440674,0,0,0
0.19440686,0,1,0
0.19440698,0,0,0
0.19440706,0,1,0
0.19440716,0,0,0
0.19440722,0,1,0
0.19440732,0,0,0
0.19440738,0,1,0
0.19440754,0,0,0
0.19440764,0,1,0
0.19440772,0,0,0
0.1944078,0,1,0
0.1944079,0,0,0
0.19440802,0,1,0
0.19440814,0,0,0
0.19440822,0,1,0
0.1944083,0,0,0
0.19440838,0,1,0
0.19440848,0,0,0
0.19440854,0,1,0
0.19440864,0,0,0
0.19440872,0,1,0
0.1944088,0,0,0
0.19440888,0,1,0
0.19440904,0,0,0
0.19440914,0,1,0
0.19440922,0,0,0
0.19440936,0,1,0
0.19440954,0,0,0
0.1944097,0,1,0
0.19440986,0,0,0
0.19441004,0,1,0
0.1944102,0,0,0
0.19441036,0,1,0
0.19441046,0,0,0
0.19441054,0,1,0
0.1944107,0,0,0
0.1944108,0,1,0
0.19441088,0,0,0
0.19441096,0,1,0
0.19441106,0,0,0
0.1944112,0,1,0
0.1944113,0,0,0
0.19441138,0,1,0
0.19441152,0,0,0
0.19441164,0,1,0
0.19441172,0,0,0
0.1944118,0,1,0
0.19441188,0,0,0
0.19441196,0,1,0
0.19441206,0,0,0
0.1944122,0,1,0
0.1944123,0,0,0
0.19441238,0,1,0
0.19441252,0,0,0
0.1944127,0,1,0
0.19441286,0,0,0
0.19441296,0,1,0
0.19441306,0,0,0
0.19441314,0,1,0
0.19441322,0,0,0
0.1944133,0,1,0
0.1944134,0,0,0
0.19441346,0,1,0
0.19441356,0,0,0
0.19441364,0,1,0
0.19441372,0,0,0
0.1944138,0,1,0
0.1944139,0,0,0
0.19441396,0,1,0
0.19441406,0,0,0
0.1944142,0,1,0
0.19441436,0,0,0
0.19441452,0,1,0
0.19441472,0,0,0
0.1944148,0,1,0
0.1944149,0,0,0
0.19441502,0,1,0
0.19441522,0,0,0
0.19441536,0,1,0
0.19441556,0,0,0
0.19441564,0,1,0
0.19441574,0,0,0
0.19441582,0,1,0
0.19441592,0,0,0
0.19441598,0,1,0
0.19441608,0,0,0
0.19441616,0,1,0
0.19441626,0,0,0
0.19441638,0,1,0
0.19441656,0,0,0
0.19441666,0,1,0
0.19441676,0,0,0
0.1944169,0,1,0
0.19441708,0,0,0
0.19441726,0,1,0
0.19441754,0,0,0
0.19441764,0,1,0
0.19441776,0,0,0
0.1944179,0,1,0
0.19441834,1,1,0
0.19441902,1,0,0
0.20043388,1,1,0
0.20043468,1,0,0
0.20043484,1,1,0
0.20043496,1,0,0
0.200435,1,1,0
0.20043512,1,0,0
0.20043518,1,1,0
0.20043528,1,0,0
0.20043536,1,1,0
0.20043548,1,0,0
0.20043566,1,1,0
0.20043582,1,0,0
0.20043598,1,1,0
0.2004361,1,0,0
0.20043616,1,1,0
0.20043632,1,0,0
0.2004364,1,1,0
0.2004365,1,0,0
0.20043664,1,1,0
0.20043676,1,0,0
0.20043682,1,1,0
0.20043686,0,1,0
0.20043698,0,0,0
0.20043712,0,1,0
0.20043724,0,0,0
0.20043732,0,1,0
0.20043748,0,0,0
0.20043762,0,1,0
0.20043774,0,0,0
0.20043782,0,1,0
0.2004379,0,0,0
0.20043798,0,1,0
